Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),23:00,05h 35m,04:35,4.3,INR 499,22 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Seater / Sleeper (2+1),22:55,06h 35m,05:30,4.8,473,15 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 25m,05:30,4.5,INR 419,24 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:30,07h 15m,06:45,4.6,INR 689,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,4.4,INR 409,23 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Sleeper (2+1),16:10,08h 00m,00:10,4.1,540,2 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:35,06h 40m,05:15,4.5,383,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,A/C Sleeper (2+1),23:35,05h 50m,05:25,4.5,INR 589,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),21:30,06h 50m,04:20,4.4,383,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:40,06h 15m,05:55,4.5,500,25 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,4.4,INR 589,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),16:00,07h 00m,23:00,4.4,383,19 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:59,06h 31m,06:30,4.4,INR 609,23 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:12,05h 41m,04:53,4.4,719,17 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,07h 00m,06:00,4.3,383,9 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,4.5,383,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),16:25,07h 50m,00:15,4.7,324,23 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:30,07h 05m,05:35,4.3,383,10 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Yolo Bus,A/C Sleeper (2+1),23:26,06h 38m,06:04,4.5,INR 670,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,07h 10m,05:10,4.3,383,9 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:25,06h 40m,06:05,4.3,INR 559,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),15:55,04h 15m,20:10,4.3,383,7 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:50,06h 10m,06:00,4.2,INR 519,22 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06h 20m,06:05,4.3,INR 509,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:45,06h 40m,06:25,4.6,INR 589,23 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),00:15,06h 10m,06:25,4.3,INR 409,26 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),23:50,06h 40m,06:30,4.3,457,9 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Yolo Bus,A/C Seater / Sleeper (2+1),22:46,06h 38m,05:24,4.3,INR 450,18 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Seater / Sleeper (2+1),23:30,06h 35m,06:05,4.2,513,18 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,06h 15m,05:25,4.3,713,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Tirumala Xpress,A/C Sleeper (2+1),23:00,06h 50m,05:50,4.2,449,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),23:35,05h 55m,05:30,4.2,INR 449,8 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),23:15,07h 20m,06:35,4.3,459,19 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,05h 25m,04:35,4.2,540,19 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),15:45,05h 55m,21:40,4.0,383,12 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),22:45,07h 05m,05:50,4.0,INR 589,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,4.0,INR 589,7 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:45,04h 45m,20:30,2.5,INR 389,36 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 6946,Super Luxury (Non AC Seater 2+2 Push Back),15:50,02h 55m,18:45,3.9,INR 320,25 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 1320,LAHARI A/C SLEEPER CUM SEATER,15:55,05h 15m,21:10,3.0,INR 389,32 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64001,Rajdhani (AC Semi Sleeper 2+2),16:00,05h 00m,21:00,3.5,INR 389,29 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64828,Super Luxury (Non AC Seater 2+2 Push Back),16:30,04h 30m,21:00,4.0,INR 320,28 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8648,Rajdhani (AC Semi Sleeper 2+2),16:30,03h 30m,20:00,4.1,INR 389,24 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8682,Rajdhani (AC Semi Sleeper 2+2),18:30,03h 30m,22:00,3.9,INR 389,37 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8618,Super Luxury (Non AC Seater 2+2 Push Back),18:40,04h 20m,23:00,4.4,INR 320,30 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,06h 15m,01:45,1.6,INR 320,31 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64021,Rajdhani (AC Semi Sleeper 2+2),19:30,03h 30m,23:00,4.3,INR 389,32 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8601,Super Luxury (Non AC Seater 2+2 Push Back),19:40,04h 05m,23:45,2.8,INR 320,31 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64341,Super Luxury (Non AC Seater 2+2 Push Back),20:50,06h 20m,03:10,4.3,INR 320,12 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8856,RAJDHANI (A.C. Semi Sleeper),21:00,06h 00m,03:00,4.3,INR 389,17 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8699,RAJDHANI (A.C. Semi Sleeper),21:00,04h 00m,01:00,4.1,INR 389,35 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8825,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05h 40m,02:40,3.6,INR 320,22 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8848,Super Luxury (Non AC Seater 2+2 Push Back),21:20,05h 35m,02:55,4.1,INR 320,5 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8886,Lahari Non A/C Sleeper Cum Seater,21:30,05h 45m,03:15,3.6,INR 320,15 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8624,Rajdhani (AC Semi Sleeper 2+2),21:30,04h 00m,01:30,3.1,INR 389,31 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64864,Super Luxury (Non AC Seater 2+2 Push Back),21:40,04h 20m,02:00,4.9,INR 320,28 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8971,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06h 10m,04:10,3.7,INR 320,13 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,22:00,04h 25m,02:25,4.6,INR 389,31 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64832,RAJDHANI (A.C. Semi Sleeper),22:00,05h 45m,03:45,3.4,INR 389,27 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 9970,Super Luxury (Non AC Seater 2+2 Push Back),22:15,04h 15m,02:30,3.3,INR 320,28 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64827,Super Luxury (Non AC Seater 2+2 Push Back),22:15,05h 55m,04:10,3.7,INR 320,5 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8658,Rajdhani (AC Semi Sleeper 2+2),22:30,04h 00m,02:30,3.8,INR 389,33 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64527,Super Luxury (Non AC Seater 2+2 Push Back),22:55,05h 55m,04:50,4.6,INR 320,21 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8610,RAJADHANI AC (CONVERTED METRO LUXURY),23:00,05h 30m,04:30,4.2,INR 389,35 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8676,RAJDHANI (A.C. Semi Sleeper),23:00,04h 00m,03:00,3.9,INR 389,26 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8975,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04h 15m,03:30,3.4,INR 320,28 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64090,RAJDHANI (A.C. Semi Sleeper),23:30,04h 00m,03:30,3.6,INR 389,28 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8614,Super Luxury (Non AC Seater 2+2 Push Back),23:50,04h 40m,04:30,4.0,INR 320,27 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,06h 00m,00:30,3.0,549,18 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:05,07h 25m,02:30,3.9,INR 610,7 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,SBS Tours and Travels,Non A/C Seater / Sleeper (2+1),20:30,06h 45m,03:15,4.3,INR 555,20 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,05h 45m,02:30,3.1,INR 610,21 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),21:00,06h 15m,03:15,3.7,INR 600,45 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,06h 25m,03:45,4.5,711,18 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,06h 10m,03:30,3.8,441,26 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,06h 25m,03:45,4.7,441,27 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,05h 50m,03:30,3.6,INR 666,26 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,05h 50m,03:30,3.6,INR 666,16 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Rajdhani Travels,A/C Sleeper (2+1),21:50,05h 10m,03:00,4.2,INR 950,9 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:50,04h 40m,02:30,3.0,INR 670,27 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sri Sai Balaji Travels,A/C Sleeper (2+1),21:55,05h 05m,03:00,4.0,INR 877,16 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,05h 00m,03:00,3.6,INR 499,24 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,BSR Tours And Travels,NON A/C Seater (2+2),22:00,04h 30m,02:30,3.6,INR 400,28 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,05h 10m,03:10,4.7,INR 480,14 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,BSR Tours And Travels,A/C Sleeper (2+1),22:00,04h 30m,02:30,3.7,INR 680,12 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sri KVR Travels,A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,4.8,INR 510,16 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,RRR Travels,A/C Sleeper (2+1),22:00,06h 00m,04:00,3.7,855,24 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:00,05h 15m,03:15,4.3,INR 450,26 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05h 15m,03:30,4.2,INR 600,16 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,SAIRAJ TRAVELS,NON A/C Seater (2+2),22:15,05h 15m,03:30,4.1,INR 400,32 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),22:15,05h 45m,04:00,3.1,INR 700,33 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hanuman Travels,A/C Seater / Sleeper (2+1),22:30,05h 00m,03:30,3.9,523,16 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05h 00m,03:30,4.3,INR 450,20 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,KVR Tours and Travels,A/C Sleeper (2+1),19:30,08h 00m,03:30,2.8,612,27 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 15m,03:50,4.3,441,26 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Bharathi Tours & Travels,A/C Sleeper (2+1),22:35,04h 55m,03:30,4.1,675,23 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Mozo travels,A/C Seater / Sleeper (2+1),22:40,04h 55m,03:35,4.3,INR 550,15 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,VSR Tours and Travels,A/C Sleeper (2+1),23:00,03h 30m,02:30,4.5,584,18 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,05h 00m,04:30,3.0,INR 700,29 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,MAHABAHUSRIKVRTRAVELS,Non A/C Seater / Sleeper (2+1),16:00,06h 30m,22:30,1.5,INR 700,24 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Maa Bankeshwari -Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),19:15,05h 15m,00:30,2.6,INR 600,50 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),20:45,07h 05m,03:50,2.5,INR 450,20 Seats available
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sai Krishna Bus Service,NON AC Seater / Sleeper 2+1,21:15,03h 45m,01:00,1.8,720,40 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 9506,RAJDHANI (A.C. Semi Sleeper),15:45,03h 05m,18:50,4.1,INR 343,33 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7051,e-SUP LUXURY (2+2),15:50,03h 00m,18:50,3.8,INR 283,36 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 9550,Super Luxury (Non AC Seater 2+2 Push Back),16:00,02h 30m,18:30,3.5,INR 283,29 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7053,e-SUP LUXURY (2+2),16:30,03h 00m,19:30,4.2,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 9443,Super Luxury (Non AC Seater 2+2 Push Back),16:30,03h 20m,19:50,3.3,INR 283,28 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7881,Super Luxury (Non AC Seater 2+2 Push Back),16:35,02h 55m,19:30,1.7,INR 283,3 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7465,RAJDHANI (A.C. Semi Sleeper),17:00,03h 05m,20:05,3.8,INR 343,16 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7055,e-SUP LUXURY (2+2),17:10,03h 00m,20:10,3.7,INR 283,36 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7395,Super Luxury (Non AC Seater 2+2 Push Back),17:20,03h 00m,20:20,4.7,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,17:30,02h 55m,20:25,4.7,INR 343,25 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7057,e-SUP LUXURY (2+2),17:50,03h 00m,20:50,5.0,INR 283,37 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7326,Super Luxury (Non AC Seater 2+2 Push Back),17:55,02h 25m,20:20,3.9,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7418,Super Luxury (Non AC Seater 2+2 Push Back),18:00,03h 05m,21:05,2.2,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7059,e-SUP LUXURY (2+2),18:30,03h 00m,21:30,3.8,INR 283,37 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7061,e-SUP LUXURY (2+2),18:50,03h 00m,21:50,3.0,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,19:00,02h 40m,21:40,4.1,INR 343,29 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7336,Super Luxury (Non AC Seater 2+2 Push Back),19:15,03h 00m,22:15,3.4,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7063,e-SUP LUXURY (2+2),19:30,03h 00m,22:30,3.8,INR 283,37 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7382,RAJDHANI (A.C. Semi Sleeper),20:00,02h 50m,22:50,4.0,INR 343,27 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7065,e-SUP LUXURY (2+2),20:10,03h 00m,23:10,3.8,INR 283,36 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7302,Super Luxury (Non AC Seater 2+2 Push Back),20:40,03h 55m,00:35,3.5,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7067,e-SUP LUXURY (2+2),20:50,03h 00m,23:50,2.8,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7345,Super Luxury (Non AC Seater 2+2 Push Back),21:05,03h 05m,00:10,4.5,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7396,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03h 00m,00:30,3.9,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7069,e-SUP LUXURY (2+2),22:20,03h 00m,01:20,2.3,INR 283,36 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7527,Super Luxury (Non AC Seater 2+2 Push Back),22:30,03h 15m,01:45,3.8,INR 283,29 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7071,e-SUP LUXURY (2+2),23:00,03h 00m,02:00,3.9,INR 283,31 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7384,RAJDHANI (A.C. Semi Sleeper),23:15,03h 30m,02:45,4.7,INR 343,23 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),18:15,03h 25m,21:40,3.5,INR 500,22 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),18:00,03h 55m,21:55,2.7,INR 600,7 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,IRA Travels,A/C Sleeper (2+1),18:30,03h 15m,21:45,4.0,INR 800,16 Seats available
Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,True Bus,A/C Volvo B11R Multi-Axle Sleeper (2+1),18:00,03h 00m,21:00,2.9,INR 1600,28 Seats available
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06h 15m,02:45,3.7,INR 451,34 Seats available
